101 5462 11179 2863 27 157 74 73 2 885 267 5 684 1644 3 	1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
88 838 6 11126 281 5 230 10161 2 116 77 64 5 1253 1644 3 	0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 
23626 5942 10428 2278 8109 16 1147 50 8334 3 	0 8 0 0 0 0 0 0 0 0 
181 235 	1 0 
82 3392 290 27177 2278 5 8 10428 28 48 14366 14558 21839 5942 20 1162 16 1147 50 8334 13 69 21 41 2267 5 116 5 4 413 28029 15 7828 28524 3 	0 0 0 0 0 0 0 0 0 1 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
82 1224 1472 1410 15940 1095 9 50 16488 10 16 4 2278 5 12 6890 180 100 3418 12 2 56 5942 28403 13 8 3744 5 237 2807 15202 6 413 6773 3 	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 12 14 14 13 0 0 0 8 0 0 0 0 0 1 0 0 0 0 0 0 
283 4 263 5 8 786 5689 7727 6 4 523 292 5 3994 33 2330 4 6609 5 1303 98 4 6248 2 198 37 20 28985 28 8 7823 3 	0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11662 87 1601 63 153 133 4184 26 36 387 63 16 2267 28 5942 15 186 9999 12488 20815 2 44 3721 25 148 27 6773 7 5690 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 
212 1300 8 1393 27623 11 2634 5 28386 27460 5336 759 28 5942 7 2663 35 1401 2 56 41 6232 450 28712 1501 16 18135 1095 9 50 18604 10 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 
19 27143 599 5 8 1401 28278 6 8350 3007 410 3 	0 0 0 0 0 0 0 0 0 0 0 0 
160 345 1019 29447 4665 16 220 3 	1 0 1 0 0 0 0 0 
2075 235 	1 0 
160 13 69 693 5267 5 15174 4 4665 16 8 15010 5 220 859 4 1019 13370 25 8 350 7 773 28 9487 7563 158 12603 8704 68 104 26 10055 1952 3 	1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 10 11 0 0 0 0 1 0 5 0 0 2 3 0 0 0 0 1 0 
6138 137 557 43 874 169 1651 14 4 126 20 520 7 14199 6 274 220 25 1019 2 510 766 168 13274 21299 91 248 29 12 19 2304 4665 16 4 657 5 4 220 39 51 6341 28 4 1019 466 3 12 	0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 6 7 0 2 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
675 1651 422 160 15 447 4797 25 5267 2 6161 13290 2 32 3418 8 2882 113 27 1019 13 90 26 37 20 126 16 4 2858 7 609 274 220 3 	0 0 0 1 0 0 0 0 1 0 2 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12 2736 30 4 126 16 4 55 1529 7 14199 6 274 220 488 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
26 30 7 263 4 169 5 10032 2 12 69 15 4215 6346 5 4 1782 15 2924 422 6161 32 258 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 9 7 0 8 0 0 0 
19 309 531 15 13274 91 248 13436 6 41 1647 33 34 2848 703 5 6161 15 2273 49 381 100 655 5 2190 4 4797 34 2143 4 126 520 16 220 25 1019 2 56 1952 9812 8 5553 974 3 	0 0 0 0 4 0 6 7 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 
160 2 56 39 591 3098 136 5267 1352 7 3067 4764 265 8063 2 20 10055 28 8 350 7 773 68 104 28 9487 7563 158 12603 3 	1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 5 0 0 8 0 
160 345 126 520 16 1019 220 3 	1 0 0 0 0 1 0 0 
2075 235 	1 0 
160 39 14 37 20 126 16 274 220 25 1019 11 26 4 1256 1032 280 249 6527 3793 1259 26 732 3 	1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
20310 280 40 278 7 238 4 126 11 6384 5 4 220 2 4 182 3000 224 385 422 6161 13290 2 1063 2671 956 5 4 895 16 4017 19218 4 1019 13371 2 32 258 413 13 90 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 2 3 0 0 0 0 0 0 6 9 9 9 9 9 7 0 0 0 0 0 0 0 
239 171 1291 3767 63 10835 602 2479 79 2479 3 	5 0 0 0 0 0 0 0 0 0 0 
5064 235 	1 0 
239 26879 3767 5 3367 2474 4186 10835 64 6 171 68 73 27 4 10613 702 2 4 1612 476 16 3367 2474 14 13 69 3 	5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 9 9 9 7 0 0 0 0 
19 476 14 17682 96 1905 36 3397 6 171 187 59 17575 2171 1905 11 16422 4297 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19 1090 5556 8 10823 64 1121 16 2171 1905 11 8 5700 64 3670 16 4297 27 171 340 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22781 2849 592 17618 64 6 4 702 3 	0 0 0 0 0 0 0 0 0 
19 656 20 5520 300 7 41 1356 312 5 12181 1396 239 1905 2261 2 225 4784 14 26 1117 528 20 2673 2 4 1243 476 14 3 	0 0 0 0 0 0 0 0 0 0 5 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6896 136 239 1291 4784 3107 1355 6 2849 2306 6 4 702 3 	0 0 5 0 0 0 0 0 0 0 0 0 0 0 
7575 2199 102 18753 3767 2 1663 93 114 8 612 5 4 684 3 	6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 
23101 2199 1838 25 1011 9170 467 6 85 384 25 18065 3767 2 16500 64 5 4 1253 2024 3 	6 7 0 0 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2400 20 2220 25 17664 3767 2 94 10780 64 3 	0 0 4 0 0 0 0 0 0 0 0 
3250 13251 11 7413 34 5429 3767 6 171 187 1088 7 74 73 15 171 3 	0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 
13251 3107 17448 3767 1088 25 18321 3767 6 171 8 73 277 3 	4 0 0 0 0 0 0 0 0 0 0 0 0 0 
7413 15 3767 455 7 11227 27 18525 3 	4 0 0 0 0 0 0 0 0 
21102 23895 12144 12150 22158 772 2740 983 20668 3 	5 0 0 0 0 0 0 0 0 0 
3161 235 	1 0 
19 1967 10422 272 15 1063 4098 381 4 4156 1154 7 426 164 3495 4040 7 839 4275 349 2 65 529 1524 3495 7493 91 560 3 	0 5 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0 2 3 0 0 0 
426 164 3495 4040 30 445 7 354 41 182 2133 43 8 1502 219 469 13 69 2 14 7493 3 	0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 
59 5045 5979 2 2347 333 4312 4343 	0 2 3 0 6 7 0 0 
19695 1661 1169 302 72 15118 597 3 	4 0 5 0 0 0 0 0 
181 235 	1 0 
19 468 597 20 553 28 256 633 1496 11943 3 	0 0 0 0 0 0 0 0 2 3 0 
8589 11505 13520 	0 6 7 
5766 1169 302 5150 8676 18442 7291 17232 	0 5 0 0 0 0 0 0 
9484 9374 1774 5199 16009 5195 3904 17233 	0 0 0 0 0 0 0 0 
12069 12055 15916 13097 19092 13190 15529 4992 	0 0 0 0 0 0 0 0 
4519 19107 7255 22181 5195 20910 2490 	0 0 0 0 0 0 0 
3583 2490 11865 9 12454 10 10726 6110 12558 3611 79 1791 79 19965 	4 0 0 0 0 0 0 0 0 1 0 1 0 1 
12794 12942 6038 11698 11863 6038 7087 12642 2490 	0 0 0 0 0 0 0 0 0 
12147 12554 1772 8921 11699 2490 7519 12959 9373 	0 0 5 0 0 0 0 0 0 
12649 79 13498 15692 13183 11691 15907 12951 2490 	0 0 0 0 0 0 0 0 0 
24738 8872 6929 4359 664 23852 2889 	0 0 0 0 0 0 0 
4543 11505 13520 8978 21753 5983 7288 	0 6 7 0 0 0 0 
59 237 333 1751 1211 1375 8493 	0 6 7 0 0 0 0 
24852 1661 50 1213 72 786 4334 12066 3 	4 0 0 0 0 0 0 0 0 
181 235 	1 0 
19 468 26915 407 20 553 28 256 633 3964 5816 764 3 	0 0 0 0 0 0 0 0 0 6 9 7 0 
8589 24802 5763 9 13208 2546 22455 19129 10 	0 6 7 0 5 0 0 0 0 
5766 50 1213 5150 13190 17 10794 4992 7291 17092 	0 0 0 0 0 0 0 0 0 0 
9484 12066 19533 17832 12557 5195 3904 23827 	0 0 0 4 0 0 0 0 
3546 4519 19108 1774 5199 19095 12069 12055 77 4992 	0 0 0 0 0 0 0 0 0 0 
3546 3583 11369 13097 2490 	0 4 0 0 0 
4543 13175 13185 501 8676 	0 0 0 0 0 
7255 181 11865 9 12454 10 10726 6110 12558 3611 79 1791 79 21759 79 20905 	0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 1 
12794 12942 25100 11698 11863 6038 7087 12642 21623 22 	0 0 0 0 0 0 0 0 0 0 
12147 12554 1171 8921 11699 13207 7519 12959 9373 	0 0 5 0 0 1 0 0 0 
12649 79 13498 45 4992 13183 11691 45 4992 12951 2490 	0 0 0 0 0 0 0 0 0 0 0 
4543 21629 9210 20674 23214 	0 0 0 0 0 
59 237 333 1751 1211 1375 18939 	0 6 7 0 0 0 0 
1783 727 5627 17 1083 17 9098 9423 3 	0 0 0 0 1 0 6 7 0 
1783 727 27 9098 9423 5953 1570 59 	0 0 0 6 9 9 7 0 
22140 2 896 77 17 2477 126 21 22224 11 24515 28597 250 557 3 	1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 
271 3102 147 2610 5 335 25 1083 3 	1 0 0 0 0 0 0 1 0 
20267 24158 	2 3 
2096 235 	1 0 
271 15 14759 227 4797 25 1083 14 13 69 696 10490 125 4 55 636 1290 7 40 8 2872 6 8 15272 3 	1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12403 9310 2 44 32 271 15 1900 7 596 3034 30017 935 25 1083 2 91 271 3258 37 1406 505 3906 1164 7 1532 2454 114 1297 3 	2 3 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 6 7 0 0 0 1 0 0 0 0 0 0 0 
12 88 4085 7 530 4 2986 10277 30 269 7 10168 3 	0 0 0 0 0 0 5 0 0 0 0 0 0 
19 9475 54 13982 2 66 54 4118 3799 2 49 4 529 3296 911 6 596 30 26 68 30 14214 8 2872 6 8 15272 2 12 33 14 3 	0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9310 30 15462 63 35 758 32 1900 3 	8 0 0 0 0 0 0 0 0 
86 46 40 4834 28 20749 19732 2 8 186 399 2605 7 1050 11 2857 9093 272 3104 3 	0 0 0 0 0 2 3 0 0 0 5 0 0 1 0 0 4 0 0 0 
271 13 90 626 1083 8 1124 2 4902 596 2 258 37 20 2274 7 227 11 1164 7 802 935 576 14862 3 	1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
106 37 15124 3906 16 9830 396 37 348 8 1908 4665 3 	0 0 0 1 0 0 0 0 0 0 0 0 0 
1083 693 271 13 90 5 7916 8 27334 570 75 37 43 399 629 245 26 3906 34 1523 521 1457 8 14659 3 	1 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 
88 14 65 1234 8045 36 16 3322 6543 3 	0 0 0 0 0 0 0 0 0 0 
12 19 1124 26 111 626 7 9 2986 158 21371 25317 10 19464 30 26 271 30 1522 21 185 126 576 14862 7 2425 227 935 2 12 399 510 164 416 2105 91 271 3258 6 41 1647 3 	0 0 0 0 0 0 0 0 5 0 2 3 0 8 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 2 3 0 6 7 0 0 0 0 
9502 39 7956 134 399 426 164 1767 950 259 476 6 232 30150 7 5564 4 8892 21449 271 2774 27 1083 6 4 5689 1873 485 335 3 	0 0 0 0 5 0 0 2 3 0 0 0 0 0 0 0 0 10 11 1 0 0 1 0 0 0 10 11 0 0 
21724 227 220 42 51 14047 70 4 8892 134 1074 729 4 692 76 15 15461 7 354 8892 9802 3 	5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 
2556 220 125 4 55 1529 36 74 278 6 1172 3 	0 0 0 0 0 0 0 0 0 0 0 0 
12 19 10572 910 67 5 3906 54 1344 2 38 376 3 	0 0 0 0 0 0 1 0 0 0 0 0 0 
19 1651 488 	0 0 0 
54 994 5 26771 11 26271 26 700 40 15471 488 	0 0 0 0 0 0 0 0 0 0 0 
68 25431 4665 30 346 1908 177 512 44 4279 37 121 1086 65 4233 2 12 2105 14 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 
12 132 1242 27 1083 2 175 65 841 30 7 227 2 26 37 46 3010 271 15 1124 7 2425 227 935 177 26 30 294 732 2 12 33 14 3 12 	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
132 194 38 463 8 335 2 3212 14300 3 	0 0 0 0 0 0 0 8 0 0 
767 71 9701 27 8230 3 12 	0 0 0 0 0 0 0 
271 15 11744 516 629 14 3906 34 626 8 12 25761 4270 12 7 271 3 	1 0 6 7 0 0 1 0 0 0 0 0 0 0 0 1 0 
88 381 100 977 16 4 423 3 	0 0 0 0 0 0 0 0 
950 11 2105 15 15176 14 66 121 38 3311 37 3 	8 0 8 0 0 0 0 0 0 0 0 0 
19 629 87 14 26 950 34 626 10138 7 28811 1083 4902 3183 2 4 152 347 11 362 3 	0 0 0 0 0 8 0 0 0 0 0 1 0 1 0 0 10 11 0 1 0 
745 1510 6326 6494 8156 6 2727 3 	5 0 0 0 0 0 1 0 
7526 235 	1 0 
82 745 1510 13 69 960 8 745 8177 423 68 104 26 2727 20 6558 7815 6691 7 302 745 6494 740 7 561 162 43 760 6 4 835 440 299 3 	0 5 0 0 0 0 0 5 0 0 0 0 0 1 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 12 13 0 0 
12 537 30 38 3803 3 	0 0 0 0 0 0 
5287 7 820 2 111 42 100 10089 5 185 7975 8156 94 1092 6 2727 576 130 46 2 11 111 42 38 818 185 5363 2 12 4 745 863 15 1347 9836 6 4627 2 24475 11495 2 91 248 28 1163 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 1 0 2 3 0 0 4 0 0 0 
568 15 1516 531 14 68 104 37 57 2461 8 213 7 2727 7 7904 2 49 11495 14 4 4813 20 3753 28 116 6494 6299 92 58 534 727 582 32 28127 5 58 4259 3 	1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
86 14 26 139 54 41 796 1849 745 6494 760 6 2727 3 	0 0 0 0 0 0 0 0 5 0 0 0 1 0 
516 1052 458 428 364 6 1168 3 	0 5 0 0 0 0 1 0 
3213 21372 	2 3 
3466 235 	1 0 
647 1052 4138 113 879 6 310 4904 13 69 7 4747 437 7 832 15 634 393 43 66 36 2587 28 1052 388 7755 2161 310 74 251 3 	0 5 0 0 0 0 1 0 0 0 0 0 0 0 1 0 5 0 0 0 0 0 0 5 0 0 0 1 0 0 0 
82 9177 9043 216 14 65 337 5156 13110 996 6 1168 4 5246 5 4 1328 536 487 5 832 9 12458 10 3213 23629 13 90 11 6693 35 437 7 832 15 817 2726 3 	0 6 7 0 0 0 0 2 3 0 0 1 0 0 0 0 6 9 9 9 7 0 4 0 2 3 0 0 0 0 0 0 0 1 0 0 5 0 
12 13110 14187 26 4 1052 13129 57 992 7 3129 459 28 459 25 58 634 26009 11 4 6574 1156 6 1052 1328 2 12 37 14 3 	0 5 0 0 0 5 4 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 10 11 0 0 0 0 0 
82 168 16 4 113 14 4 219 12 10403 8 96 846 5 1804 125 9177 9043 11 4 1052 634 28220 12 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 7 0 0 12 13 0 0 0 
832 4164 13830 4287 6 378 310 6 171 6 3111 5 12458 965 879 6 332 634 989 701 4 598 5 4 76 6 1168 3 	1 0 0 0 0 0 1 0 0 0 0 0 4 0 0 0 12 13 0 0 0 0 0 0 0 0 1 0 
332 634 989 13837 832 54 109 4 598 5 965 5 4 332 634 3572 552 5 1328 9 1334 10 113 3 	12 13 0 0 1 0 0 0 0 0 0 0 0 6 9 9 9 9 7 0 4 0 0 0 
1334 11 310 15 1328 536 487 9 1176 10 4 55 632 332 634 2150 2 42 34 378 310 109 58 598 134 332 427 36 2830 27 2945 6 4 1074 1106 1287 3 	4 0 1 0 6 9 7 0 4 0 0 0 0 12 13 0 0 0 0 0 1 0 0 0 0 5 0 0 0 0 1 0 0 0 12 13 0 
20235 125 4 55 1125 1148 67 21 4 507 6 4 261 1832 540 134 8 24725 861 74 73 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 
9177 9043 14 1052 388 34 87 51 4269 1176 2042 6 23493 496 6 24362 974 494 4 1052 955 70 4 74 55 293 3 	6 7 0 5 0 0 0 0 0 4 0 0 1 0 0 1 0 0 0 5 0 0 0 0 0 0 0 
88 14 92 302 332 2726 36 231 94 1749 6 4 579 3 	0 0 0 0 12 13 0 0 0 0 0 0 0 0 
1953 832 11 710 28002 694 11 1198 4874 21 4287 6 378 310 6 3111 5 58 506 634 393 3 	0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 5 0 0 
82 4631 694 842 6 594 710 14903 332 2726 27 680 909 28 1168 388 3 	0 5 0 0 0 0 1 0 12 13 0 0 0 0 1 0 0 
1180 6585 641 1309 6 1469 1370 328 3 	5 0 0 0 0 0 0 0 0 
9110 235 	1 0 
19 1476 1180 6585 75 4 400 11 6585 7899 4120 641 36 3085 1309 68 104 6 1469 1370 328 2 1295 6 4 5474 14 3 	0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12 417 36 100 2775 6 1180 6585 641 3 	0 0 0 0 0 0 5 0 0 0 
19 107 20 346 1469 177 5 1370 10026 2 12 71 1633 14 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
19 1476 6585 20 387 21 17536 79 10711 7 4 400 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 
12913 7899 9855 36 21 18164 2 17544 64 2 89 383 36 18182 2 214 64 11 163 383 36 18179 2 5737 64 3 	5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
23098 2153 36 21 163 2 18187 64 3 	5 0 0 0 0 0 0 0 0 
271 13750 509 15 1064 7 264 303 3 	1 0 8 0 0 0 10 11 0 
2096 235 	1 0 
271 381 486 158 1994 509 2832 13 69 7 1913 70 65 1210 7 4 264 303 2 1811 8 2591 7200 2420 2 41 509 3627 14 3 	1 0 5 0 2 3 0 0 0 0 0 0 0 0 0 0 10 11 0 0 0 0 5 0 0 0 8 0 0 0 
12 19 973 30 70 3 	0 0 0 0 0 0 
19 240 15 1184 39 818 2832 7 4221 206 399 13721 49 4 240 30 38 205 7 2055 7 4 264 303 119 118 2 12 12808 2894 7437 91 248 3 	0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 10 11 0 0 0 0 2 15 3 0 4 0 
509 34 51 916 7 364 186 399 804 429 4038 1876 6 4 264 303 359 5 4013 13 69 49 4 6687 20 1580 7 1865 43 271 960 1064 6291 7 4 486 337 15 4165 3 	8 0 0 0 0 0 0 5 0 0 2 3 0 0 10 11 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 5 0 0 0 0 
486 149 693 2857 426 164 1767 950 5 740 7 1310 4 4013 219 28 3714 509 27133 3 	5 0 0 0 0 0 2 3 0 0 0 0 0 1 0 0 0 8 0 0 
509 6642 2271 8 219 125 399 11 2245 149 2 13 3309 3628 2 21 4 3459 3176 6312 125 687 11 4 264 303 3 	8 0 0 0 0 0 5 0 4 0 0 0 0 0 0 0 0 10 11 0 0 1 0 0 10 11 0 
2894 7437 14 509 34 957 75 3065 7 4 264 303 13 69 2 43 271 1819 4 711 2 177 33 34 8 6281 3119 6 1865 11 57 38 40 730 432 118 3 	2 3 0 8 0 0 0 0 0 0 10 11 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
509 7 364 1876 6 1865 43 1064 711 3 	8 0 0 8 0 1 0 0 0 0 
2096 235 	1 0 
1994 509 46 364 4038 1876 6 1865 13 69 43 1228 14 4 2857 399 76 34 4669 4 486 337 27 3065 7 4 264 303 16 220 25 4 186 804 429 3 	2 3 0 0 2 3 0 1 0 0 0 5 0 0 0 5 0 0 0 0 5 0 0 0 0 0 10 11 0 0 0 0 0 0 0 0 
12 19 219 125 1876 11 509 46 249 384 21 20793 9766 6 1865 11 38 6 4013 32 815 2 12 1876 108 476 14 3 	0 0 0 0 8 0 8 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 8 0 0 0 0 
486 149 14 4 399 76 34 4669 509 27 28280 271 6 8 486 3341 7 4 264 303 6 41 1343 7 5331 4 219 25 1876 3 	5 0 0 0 5 0 0 0 8 0 0 1 0 0 5 0 0 0 10 11 0 0 0 0 0 0 0 0 8 0 
399 426 164 1767 950 39 693 458 337 1876 2 44 33 1808 6 342 349 2 5 740 7 15365 35 9093 76 15 6249 7 4107 227 220 3 	5 0 0 2 3 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 
2344 3610 863 345 3600 2617 445 162 3 	5 1 0 0 5 0 0 0 0 
8950 21301 	2 3 
5853 235 	1 0 
1624 2344 2617 838 7 4 152 1047 5882 74 104 28 223 4170 44 4137 27 4 3600 2440 46 561 7 2345 6 8 621 293 2 4 2344 863 6 2894 8761 14 13 69 3 	0 5 0 0 0 0 10 16 11 0 0 0 5 0 0 0 0 0 5 0 0 0 0 1 0 0 0 0 0 0 5 0 0 10 11 0 0 0 0 
12 2112 1900 30 6 4891 25 4 3610 309 531 3 	0 0 0 0 0 0 0 0 1 0 0 0 
2122 561 7 2345 46 249 384 6 55 94 89 293 2 12 41 863 182 14 3 	0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
12 19 863 30 6439 190 2055 2424 16 58 561 7 58 14418 3 	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
417 30 100 28162 7 58 2055 2 12 33 233 3 	0 0 0 0 0 0 0 0 0 0 0 0 
19 89 1107 3600 2617 36 10206 28 318 223 13718 44 4137 7 3610 169 13269 74 61 13 1394 58 506 1184 43 8 73 6 4 13882 5 3600 2440 6 5974 6 594 2345 3 	0 0 12 13 0 0 0 0 0 5 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 1 0 
19 3610 14 13 118 37 57 1196 70 4 89 7 4 764 1056 11834 2 4230 74 103 3 	0 1 0 0 0 0 0 0 0 0 0 0 0 6 9 7 0 0 0 0 0 
88 39 134 51 29306 13 4 407 3 	0 0 0 0 0 0 0 0 0 
