30 8646 11 10 21960 191 6 50 51 10688 1676 1024 4 77 22 19 3 10484 14 8082 21570 6 7752 893 70 10 2 	2 6 1 4 7 6 10 1 5 8 7 0 2 3 1 4 5 0 4 6 0 10 8 1 3 4 2 
106 11402 11 3 709 1109 10 3 219 8 2968 10 3 1642 31 2129 5 3 2065 16 1732 8 3 308 2 29 	5 0 1 5 7 0 4 5 0 4 0 4 5 0 13 1 4 5 0 2 0 4 5 0 2 2 
123 1652 8622 16287 14270 4 2954 18150 35 3 1145 8 5023 35 15038 1100 4 21 5328 20 72 2086 10 3 15886 6973 2 	4 6 6 6 6 2 7 0 4 5 6 4 6 4 6 6 2 9 1 4 3 0 4 5 6 0 2 
5057 1018 51 7017 4 12664 3204 4 39 6629 2 	0 1 5 0 2 6 6 2 4 6 2 
93 87 1018 4356 6338 11467 4 7 3836 5533 8 7 5373 8 3 6262 4087 10 6629 2 	3 8 1 6 6 6 2 5 0 0 4 5 0 4 5 6 0 4 6 2 
1009 2119 21 87 1018 10 3 665 2 	3 0 9 8 1 4 5 0 2 
1283 91 6262 670 18 71 1018 10 3 606 228 6 7 787 2 	12 7 6 0 9 9 1 4 5 7 0 10 5 0 2 
5057 775 8527 3059 51 665 13 305 373 768 4 482 226 476 1251 2 	0 4 6 1 5 0 3 1 12 7 2 1 12 7 0 2 
532 8 70 21 39 3 14456 4087 6 21 9877 5419 8 3 8527 18995 2 	12 4 3 1 4 5 6 0 10 1 0 0 4 5 6 0 2 
1283 3931 536 8 3 8096 3836 8 3 6262 5473 10 1652 19 419 4 21113 3 1722 8 65 3836 5533 4 4356 8622 15905 6 226 8 72 5913 4 46 19142 2837 476 1103 6001 2 	12 12 0 4 5 6 0 4 5 6 1 4 6 4 6 2 1 5 0 4 3 0 0 2 6 6 6 10 12 4 3 0 2 4 0 1 7 0 0 2 
30 106 11 7 2754 898 864 3836 4 6 75 898 7340 18 3787 1676 2090 10 3 448 8 168 733 3 2235 201 15 11 83 545 3 105 8 898 864 3425 21151 3 8096 670 14 9787 20 3 2869 674 707 2 29 	2 3 1 5 8 7 7 0 2 10 5 7 0 9 1 7 0 4 5 0 13 1 4 5 0 2 3 1 8 8 5 0 4 7 7 0 1 5 6 0 13 1 4 5 6 12 0 2 2 
295 16 3783 40 27 476 2035 8381 1403 19 419 6946 7 620 8 3 8307 1403 5 18672 6095 3046 39 835 19 834 1971 10 3 2869 674 707 19 3913 8 316 71 11180 807 10 4949 900 5 7740 65 168 7032 39 1585 297 2 	6 2 6 2 5 7 6 6 6 4 6 1 5 0 4 5 6 6 11 1 12 0 13 1 4 0 0 4 5 6 12 0 4 0 13 9 1 8 7 4 6 0 11 1 3 9 1 4 7 0 2 
27 1403 100 15 53 88 855 3913 14 220 51 10042 2 	5 0 1 3 1 5 7 0 4 5 5 0 2 
106 2301 11 7 321 59 6 1435 2118 2 	5 0 1 5 7 0 10 8 1 2 
179 10 34 953 15 11 456 1328 2 	10 4 3 0 3 1 8 7 2 
27 8307 1403 53 71 2537 46 6133 2615 6 72 476 521 2618 74 336 4 6 53 2537 146 898 3622 121 3 1153 8 3 3425 2 	5 6 6 9 9 1 4 6 6 10 3 6 6 6 8 8 2 10 9 1 7 7 6 4 5 0 4 5 0 2 
2615 50 71 4638 10517 437 191 4 557 4 2083 72 7678 8 17744 20 872 6 4380 2 	6 9 9 8 1 4 6 2 8 2 4 3 0 4 0 4 6 10 6 2 
119 11 88 829 10 3 5510 1676 343 4 3 270 476 3205 4 6 451 38 18 146 4048 10 3 110 7367 2 	3 1 8 8 4 5 7 7 0 2 5 6 6 6 2 10 9 11 1 7 0 4 5 7 0 2 
870 7895 10397 1977 8 3 261 4949 1103 18 71 21271 5 2271 10 813 344 4 222 2615 48 18 17353 55 49 84 18 2 	5 12 7 0 4 5 7 6 0 9 9 1 4 0 4 7 0 2 0 6 9 9 1 13 3 9 1 2 
522 3 8381 1403 11 4753 5 21150 96 14 7292 606 4949 1800 5731 2 	8 5 6 6 9 1 11 1 0 4 7 7 6 6 0 2 
27 692 10 191 11 95 117 5 62 182 26 116 2 	5 0 4 6 9 8 1 11 1 7 5 0 2 
92 315 3378 7 2448 264 4625 4 21109 3 302 2 	13 0 1 5 0 4 0 2 1 5 0 2 
92 49 37 132 89 25 4 128 32 101 18 52 3 174 1178 31 91 1559 2 	13 3 10 3 1 11 2 8 3 9 1 5 5 7 0 4 7 6 2 
295 16 9118 366 16 8072 815 13 7 772 18723 10 3 2346 8 966 2203 14 7 7892 10521 35 13567 50 1709 2 	6 2 6 6 2 6 1 13 5 7 0 4 5 0 4 6 6 4 5 12 0 4 6 9 1 2 
136 649 39 3 3385 4677 5 126 72 6947 143 49 1709 2 	5 0 4 5 0 1 11 1 3 0 13 3 1 2 
27 2346 5359 188 4314 1891 2 	5 0 1 8 6 12 2 
123 1652 3 1230 163 2257 10 425 901 4 1449 10 2927 679 6 12511 2 	4 6 5 0 8 1 4 7 0 2 8 4 6 0 10 6 2 
12776 36 38 2586 140 57 8 65 20431 81 83 4 12 173 67 196 12 268 62 2335 2 	6 9 11 1 8 4 4 3 0 8 8 2 3 8 1 8 3 9 1 7 2 
177 50 71 473 13 3 271 18106 268 23 4632 188 2 	3 9 1 0 13 5 0 0 9 9 1 8 2 
164 4696 50 71 2823 46 290 1192 14 345 215 109 4 3034 18 71 6847 135 78 1965 20486 2 	3 0 9 9 1 4 7 0 4 12 0 8 2 0 9 9 1 4 3 0 8 2 
8422 22 109 3580 19 3 1031 6 32 18 468 17393 114 239 2 	0 1 8 7 4 5 0 10 3 9 1 7 4 8 2 
9357 54 63 4082 8 70 1175 1126 2694 19 78 1031 6 3531 61 10588 4 32 95 204 57 10 3 460 82 528 423 3 280 4 128 32 387 7062 10588 19635 6 3533 65 6115 16 12163 10 3 703 2 	0 3 1 0 4 3 1 0 0 4 3 0 10 1 4 0 2 3 8 1 8 4 5 7 8 6 1 5 0 2 8 3 1 1 0 8 10 1 3 0 2 0 4 5 0 2 
93 22 3531 3 1126 2694 35 3 3006 174 2137 32 63 304 3 363 171 144 4 76 5649 32 22 3 174 96 2 	3 9 1 5 0 0 4 5 8 7 0 3 1 4 5 0 7 0 2 3 1 3 1 5 7 0 2 
183 54 11 317 45 47 36 58 15 150 4 96 77 22 3547 13 45 85 57 6 1062 70 22 744 10 18421 1723 2 	10 3 1 0 3 9 1 4 3 8 2 0 3 9 1 13 3 1 8 10 1 3 9 1 4 0 0 2 
837 3 4259 6 8558 18 9368 3 4696 4 6 194 22 1463 6 3334 4 56 36 38 805 3129 3371 5 36 276 1060 5 2495 723 6 4727 7 7140 37 7 621 159 38 2967 70 4 6 87 129 22 290 1251 117 5 9934 3 6807 6 22706 3371 39 3 8422 28 	8 5 6 10 6 9 1 5 0 2 10 3 1 7 10 7 2 8 9 11 1 7 0 11 1 0 13 11 1 8 10 1 5 0 10 5 0 9 11 1 3 2 10 8 8 9 7 0 1 11 1 5 7 10 7 0 4 5 0 2 
2031 11 9466 4 54 11 75 473 13 517 7976 6 4886 22 117 5 23 3817 215 2 	0 1 7 2 3 1 5 0 13 6 0 10 0 9 1 11 1 7 0 2 
1143 96 18 38 806 5 105 3 171 193 215 4 841 15 609 13 3 888 8 1652 11 98 1314 98 30 55 12 47 5463 73 1314 11 29 2 	7 0 9 11 1 4 0 5 7 7 0 2 13 3 1 13 5 0 4 6 1 2 7 2 2 13 3 9 1 3 0 1 2 2 
177 22 21553 58 10796 46 21895 18467 14 203 10488 22034 264 2961 4 7105 6 690 2794 1458 5 3 59 13 241 104 171 517 4 6 9 18 246 20664 22998 10 34 4696 7223 58 15 6 711 259 60 17 106 64 45 33 23 3 161 5 10487 4 45 89 38 62 276 3 171 64 17 2 	3 1 0 4 0 4 0 0 4 5 0 0 4 0 2 7 10 7 0 7 4 5 0 3 1 0 7 6 2 10 3 9 8 1 0 4 3 0 1 4 3 10 1 0 13 2 5 0 3 9 1 5 7 11 1 2 3 9 11 1 0 5 7 0 2 2 
15000 22 1157 14 6977 1047 4 130 4 6 5728 14 800 4 6 425 17975 18 246 3429 57 14 800 4 167 8 70 1386 342 291 2 	0 9 1 13 1 0 2 0 2 10 0 4 6 2 10 7 0 9 8 1 8 4 6 2 7 4 3 1 8 8 2 
181 19802 44 11 26 5944 2477 98 7584 98 227 898 6 5235 3372 4 45 52 67 13 32 48 23 1718 5 62 35 292 91 127 22384 82 32 18 3 784 4 6 3294 3372 63 4533 6296 3946 31 98 4948 98 4 98 15866 98 4 98 16615 98 4 6 98 1869 98 66 7 193 215 445 2 	3 1 3 1 5 7 7 2 0 2 4 7 10 7 0 2 3 5 1 13 3 9 1 7 11 1 4 5 7 11 0 8 3 1 5 0 2 10 7 0 9 1 7 0 4 2 6 2 2 2 6 2 2 2 6 2 2 10 2 0 2 8 5 7 0 8 2 
233 73 1112 28 	8 3 1 2 
9 786 15 24 66 3 261 110 864 98 3707 264 34 2970 4 44 6 34 2970 264 34 5450 4 44 6 34 5450 264 34 2730 98 4 37 98 27 2730 8 34 2730 11 34 422 98 262 117 19 188 2 	3 1 3 1 8 5 7 7 7 2 3 4 3 0 2 3 10 3 0 4 3 0 2 3 10 3 0 4 3 0 2 2 10 2 5 0 4 3 0 1 3 0 2 0 1 4 8 2 
9155 8 800 4 45 18 95 295 16 5087 5 21362 19 14 78 689 39 54 2 	1 4 6 2 3 1 8 6 2 6 11 1 4 4 3 0 4 8 2 
93 18 362 135 65 507 3513 1894 14828 5 3 494 4 6 49 11 22030 52 2753 8 7443 7161 10914 44 8 295 16 15875 2 	3 9 1 8 3 7 0 6 6 4 5 0 2 10 3 9 1 5 0 4 0 8 1 3 4 6 2 6 2 
17 93 22 22290 5313 17 4 17 290 11096 22 3533 477 6 5809 1091 17 4 6 17 93 22 380 17758 2063 264 3371 17 11 52 12 62 5 602 39 90 2 	2 3 9 1 0 2 2 2 7 0 9 1 0 10 7 0 2 2 10 2 3 9 1 0 0 4 0 2 1 5 3 1 11 1 4 3 2 
119 89 378 137 51 22592 1955 82 49 788 13 6296 7300 63 3533 35 3 5134 39 3 21525 8 4691 6 5633 10 14161 295 16 14012 4 42 8 584 13 11 1621 14 295 16 5087 2 	3 9 8 1 5 7 0 8 3 1 13 7 0 9 1 4 5 6 4 5 0 4 0 10 0 4 6 6 2 6 2 10 8 8 3 1 7 4 6 2 6 2 
4365 77 200 1372 6123 14115 39 3 14303 295 16 14510 12943 30 203 110 277 29 21 19 295 16 5087 4533 3 3881 5391 664 3 5134 6 49 22241 13 290 1251 63 10602 3 3350 8 768 3946 2 	0 3 1 3 6 6 4 5 6 6 2 6 6 2 5 7 0 2 1 4 6 2 6 1 5 7 0 4 5 6 10 3 1 13 7 0 9 1 5 0 4 7 0 2 
1911 1554 1559 22 1324 768 6 1892 7767 10 800 931 2 	8 12 6 9 1 7 10 12 7 4 6 8 2 
295 16 14365 2582 100 13 8558 63 5441 5205 2 	6 2 6 6 1 13 6 9 1 6 2 
12721 3085 788 51 4432 994 46 2021 12718 3347 15031 4 51 295 16 312 3986 10 1673 2602 19 51 661 622 98 3 1881 8 1140 98 4 10 76 49 1390 13 17 841 10602 768 3350 11 25 2780 10728 10 3687 4 42 10 26 374 15 11 1217 55 2903 160 15 264 19647 5 18263 70 39 17839 2713 1351 17 2 	6 0 1 5 0 1 4 6 6 6 6 2 5 6 2 6 0 4 6 6 4 5 7 0 2 5 6 4 6 2 2 4 3 3 1 13 2 13 1 7 0 9 11 8 1 4 6 2 10 4 5 0 3 9 1 13 6 1 3 4 0 11 1 3 13 1 7 0 2 2 
119 823 13 17 730 159 25 462 276 1060 3 655 8 981 6 7518 4 32 63 7229 57 8 16075 10 19535 139 13 7582 21 5515 10 14970 14 3 463 199 5 122 17 4 6 13 17 3 141 33 204 82 3 768 3350 8 528 6 4272 48 23 5515 4 18185 4 6 4809 19 10 3 8053 3477 493 20 65 1687 6 2572 17 2 	3 1 13 2 6 9 11 1 0 4 5 0 4 0 10 0 2 3 9 1 4 4 6 4 0 13 5 0 9 1 4 6 13 5 7 0 11 1 2 2 10 13 2 5 0 9 1 8 5 7 0 4 6 10 6 9 9 1 2 1 2 10 1 4 4 5 6 6 8 4 3 0 10 0 2 2 
3231 24 20355 1762 205 3 814 176 1778 50 10953 944 10 59 8 3 167 1182 747 6963 10 941 2 	6 11 0 0 4 5 0 4 6 9 1 0 4 12 4 5 8 7 7 0 4 0 2 
80 52 67 73 1112 4 42 118 5 26 141 4 54 22 146 331 7721 6 3987 19 129 15 1112 6 73 2727 1778 33 18 19 3 879 8 96 2943 46 3 7051 2 	3 5 1 3 1 2 10 8 4 5 0 2 3 1 7 7 0 10 0 4 8 3 1 10 5 0 6 9 1 4 5 0 4 0 1 4 5 0 2 
16452 40 	0 2 
522 12 47 1762 1778 6 2015 43 240 1030 2 	8 3 9 1 6 10 1 3 7 0 2 
106 11 25 7 647 58 3901 16 1603 37 17141 4451 2 	3 1 11 5 0 4 0 2 0 10 1 0 2 
68 11 7 64 5 1069 73 1112 6 129 15 133 4422 3 740 2 	3 1 5 0 11 1 3 1 10 8 3 9 1 5 0 2 
177 21 7 11105 17176 16450 30 270 2394 9099 1654 19 3 13663 8 4939 9002 29 472 10 565 19 3 879 3003 8 1778 4496 13 54 21 88 7546 1368 8 81 1328 2538 16 1027 879 3003 5 167 96 3408 2 	3 9 5 7 7 6 2 6 6 6 6 4 5 6 4 6 6 2 0 4 12 4 5 0 0 4 6 1 13 3 1 5 7 0 4 5 7 0 2 7 0 0 4 7 0 1 2 
106 21 3923 7440 46 3 12698 9002 8975 16065 10 7 918 1745 5972 553 14789 1416 8165 76 3382 3 429 40 	3 9 8 1 4 5 6 6 6 6 4 5 0 0 1 5 6 4 6 3 1 5 1 2 
532 8 3 167 22887 20401 8 813 329 11 13 3 1778 747 21248 2419 10 11927 1816 146 1392 8 1162 3826 2719 10 10618 4024 4 6 13 690 879 50 71 21735 2943 46 2737 5 2538 2 	12 4 5 8 7 0 4 7 0 1 13 5 6 7 0 0 4 12 1 7 0 4 7 0 0 4 1 0 2 10 13 7 0 9 9 8 1 4 0 4 0 2 
962 96 163 353 13 5 23 1005 4 118 291 3 6442 8 2658 8423 19 6220 3652 4 13681 6 13673 8 13287 8 8836 13523 30 13609 8 1417 29 1324 26 10 7894 40 	7 0 8 1 3 11 1 7 2 8 13 5 6 4 6 0 4 6 6 2 6 10 6 4 6 4 6 6 2 6 4 6 2 1 3 4 12 2 
8165 7986 40 6610 16732 1797 	6 0 2 12 0 8 
123 3 171 1947 4 54 50 71 7 394 6 1328 1113 10 9670 6 4 5 7 734 3894 4 4420 17578 8 3 11248 10 9774 4024 8 3 629 6590 1571 30 16677 29 76 101 23 9503 5 3 1778 2419 346 4738 1850 2 	4 5 7 0 2 3 9 1 5 7 10 7 0 4 0 10 2 4 5 7 0 2 0 0 4 5 0 4 1 0 4 5 7 6 6 2 6 2 3 9 9 1 4 5 6 0 13 1 8 2 
27 21031 5071 30 961 4939 1008 2599 29 2320 51 454 472 19 1778 76 21 420 19 301 39 2658 1999 6 1390 13 54 21 88 1328 879 3003 2 	5 7 6 2 6 6 6 6 2 1 5 7 0 4 6 3 9 1 4 0 4 7 0 10 1 13 3 1 5 7 0 0 2 
440 4 10 517 516 4 3 5071 2320 13828 6690 139 3 1778 12489 16 8674 2509 2 76 6888 3 597 815 2 	8 2 4 6 12 2 5 6 1 6 6 4 5 6 6 2 6 1 2 3 1 5 7 0 2 
465 22 75 18668 40 	8 1 5 0 2 
27 3870 1113 10 2538 16 10325 11248 17562 10 477 6 16884 10 8107 4 1417 4 6 9270 4 76 18 71 10644 206 3185 4 2257 5 26 141 2 	5 7 0 4 0 2 1 0 0 4 0 10 0 4 6 2 6 2 10 6 2 3 9 9 1 4 12 2 1 4 5 0 2 
86 7 2465 10 3 1288 634 4 7 5484 10 1091 24 21398 879 4 51 1113 10 9734 304 10791 6 1288 4 6 7 5484 10 20437 879 339 	2 5 0 4 5 0 0 2 5 0 4 0 11 7 0 2 5 0 4 0 4 0 10 0 2 10 5 0 4 7 0 2 
27 18470 8 266 10 3 435 8 879 8 477 2943 46 3 1778 2419 10 52 345 615 16 8107 4 1417 4 6 9270 16 10 3 20955 790 11 9660 46 7385 2772 22320 40 3 20341 634 11 117 61 4 3 219 8 150 1443 477 11 5520 4 6 2723 11 5646 2 	5 0 4 0 4 5 0 4 0 4 0 1 4 5 6 0 4 5 12 0 2 6 2 6 2 10 6 2 4 5 7 0 9 1 4 7 7 0 2 5 0 0 9 1 8 2 5 0 4 8 7 0 9 1 2 10 0 9 1 2 
221 7 4711 4 9 47 134 1612 129 4708 15 338 23 14 194 1227 1886 477 22 22179 5 2538 10761 2 	4 5 0 2 3 9 8 1 8 7 3 9 1 4 5 0 3 0 9 1 4 0 0 2 
177 11 7 237 5 1069 58 1778 2 	3 1 5 0 11 1 4 6 2 
3209 134 16 1516 33 170 12 17640 6 13 11 9883 10 7 199 8 9758 815 2 	1 8 2 1 9 1 3 0 10 3 1 7 4 5 0 4 1 0 2 
177 22 7 2349 8 7477 19 1778 2 	3 1 5 0 4 0 4 6 2 
3282 75 8 3 429 1726 6 3871 43 240 6870 2 	1 5 4 5 1 0 10 1 3 7 0 2 
509 1726 1244 3 146 7726 13 3890 6 163 3404 58 3 1710 200 1778 40 	5 0 1 5 7 0 3 1 10 8 1 4 5 0 1 6 2 
5071 5210 8674 2509 	6 0 6 1 
19457 	14 
19458 	14 
19485 	14 
19442 	14 
19342 	14 
19486 	14 
19428 	14 
19520 	14 
19417 	14 
19419 	14 
19460 	14 
19521 	14 
19511 	14 
19423 	14 
19518 	14 
19459 	14 
19525 	14 
19477 	14 
19475 	14 
19476 	14 
19490 	14 
19422 	14 
19407 	14 
19384 	14 
19385 	14 
9 48 23 642 10 1514 73 6870 12 3116 6 73 12 285 13 21 167 5442 2 	3 9 1 7 13 1 5 0 3 1 10 3 3 1 3 1 8 7 2 
2538 40 	0 2 
221 7 1360 10 3 12188 9 53 7 237 8 19045 548 6 32 1088 15 20 2538 5968 30 21048 35 124 41 29 6 1644 82 7 7253 19 34 1847 562 18583 148 32 100 15 21 25 1336 42 1644 3 2172 339 	4 5 0 4 5 0 3 1 5 0 4 7 0 10 3 1 3 4 0 0 2 7 4 7 2 2 10 1 8 5 0 4 3 0 1 1 2 3 1 3 1 11 0 10 1 5 0 2 
2654 3 261 4791 21853 7277 13 21 7 469 8 2538 22977 28 	1 5 7 0 1 0 3 1 5 0 4 0 0 2 
269 172 21 1644 2 	3 8 9 1 2 
202 38 18 5 1617 73 2538 50 238 6 11 163 250 5 14210 184 15078 1371 148 54 47 23 88 5512 58 3 3003 8 2538 10 1778 4109 	9 11 1 11 1 3 0 9 1 10 9 8 1 4 6 10 6 0 2 3 9 1 5 0 4 5 0 4 0 4 6 2 
27 1778 13181 24 5199 30 19402 29 3470 425 1549 5 154 3 477 8 13 814 2 	5 6 6 11 6 2 14 2 1 7 0 11 1 5 0 4 5 0 2 
532 8 70 11 3 9033 6 15662 6512 4 22868 7 1360 47 204 5 3 142 14 7 193 496 10 3 860 2 	12 4 3 1 5 6 10 6 6 2 8 5 0 9 1 4 5 6 4 5 7 0 4 5 0 2 
837 7 190 64 859 2323 22882 4 22554 130 4 79 1522 307 4 1226 47 583 153 5 65 1070 2 	8 5 7 0 1 1 7 2 7 0 2 7 7 0 2 14 9 1 0 4 3 0 2 
3288 6 9 18 51 16840 77 50 5629 425 8 149 477 14 146 153 201 5 122 149 190 645 3353 3 1606 2 	6 10 3 1 5 0 3 9 1 7 4 5 0 4 7 0 2 11 1 5 7 0 1 5 0 2 
27 6006 5 3110 6 10167 70 52 10 11 593 3990 4 6 558 44 83 3423 14 3 9569 9 18 2 	5 0 11 1 10 1 3 5 8 1 8 7 2 10 1 3 8 7 4 5 0 3 1 2 
1213 307 4 34 422 4 1792 	1 0 2 3 0 2 6 
9 107 1082 5 169 3231 24 1030 50 71 5867 5 23 7 3899 2 	3 1 7 11 1 6 11 0 9 9 1 11 1 5 0 2 
181 36 3 110 366 16 312 22749 6 9505 21991 8 1200 925 6 3208 366 16 625 354 145 58 3 3433 8 3 4029 507 2756 8 3 1380 28 	3 9 5 7 6 2 6 0 10 0 0 4 6 6 10 6 6 2 6 1 3 4 5 0 4 5 7 7 0 4 5 0 2 
1475 3 142 6 467 18 4677 5 4472 37 1518 58 158 102 12111 8 3 507 819 366 16 312 5420 4 3 1728 5717 22 25 10 390 627 20 366 16 625 6 1200 925 2 	13 5 6 10 6 9 1 11 1 10 1 8 12 2 0 4 5 7 12 6 2 6 0 2 5 7 0 1 11 4 7 0 4 6 2 6 10 6 6 2 
27 11218 21 7 116 5 7570 7430 2 	5 0 1 5 0 11 1 0 2 
509 22 187 29 12672 37 5779 5048 3727 838 4 3 964 337 17 1025 17 77 53 162 7 1820 10 1473 6 50 5969 10 72 237 20 3 270 323 264 3 765 6 366 16 312 2 	3 1 14 2 1 10 1 6 6 6 2 5 7 7 2 0 2 3 9 1 5 0 4 12 10 9 1 8 3 0 4 5 6 6 4 5 6 10 6 2 6 2 
838 50 71 351 5 21157 72 3089 9793 8 3 3544 219 8 366 16 312 7642 2 	6 9 9 1 11 1 3 0 0 4 5 7 0 4 6 2 6 0 2 
1009 337 1017 50 3827 746 3018 60 6123 16777 6 2210 15994 6449 4 31 134 31 1116 1892 91 366 16 312 10662 4 135 4900 8 1193 3 8906 18 1132 135 5 3 142 2 	3 7 0 9 1 7 0 4 6 6 10 6 6 6 2 8 8 4 8 12 7 6 2 6 0 2 8 12 4 3 5 6 9 1 4 4 5 6 2 
838 1066 707 10 1144 8 798 4 10 76 2065 16 180 1528 89 134 4 42 10 76 1116 356 2527 8 7367 4048 278 5 3 4596 1125 834 3374 4 5121 2 	6 1 0 4 6 4 12 2 4 3 0 2 7 0 1 8 2 10 4 3 8 12 0 4 0 0 1 4 5 7 7 0 0 2 6 2 
5121 87 3827 3 15150 6310 3734 4 76 328 11054 1200 925 6 366 16 625 4 6 11 10 7 5681 448 8 4954 3734 4 87 19 3 578 1812 2 	6 8 1 5 6 6 6 2 3 8 1 6 6 10 6 2 6 2 10 1 4 5 7 0 4 6 6 2 8 4 5 6 0 2 
92 366 16 312 47 1518 838 37 19703 7 337 1820 264 90 46 4266 10397 1977 4 32 47 367 5 17609 3 5121 5 327 31 619 2681 6 5631 2 	13 6 2 6 9 1 6 10 1 5 7 0 4 3 4 6 7 0 2 3 9 1 11 1 5 6 4 0 4 7 0 10 0 2 
93 48 7667 3027 846 8 7 746 1501 14 890 1379 4 76 11 87 7 747 327 2 	3 9 8 1 0 4 5 7 0 4 7 0 2 3 1 8 5 7 0 2 
474 26 11 456 4849 4 31 20 167 366 16 312 6913 21628 2 	5 5 1 8 7 2 4 4 7 6 2 6 0 0 2 
179 56 21 15 4849 13 7 321 277 8 864 20368 48 4099 126 135 578 2 	10 8 1 3 7 13 5 7 0 4 7 0 9 8 1 4 6 2 
5211 40 27 142 338 36 1137 15 47 5 2570 3 10449 8 3 964 448 2 	0 2 5 6 9 1 3 3 9 11 1 5 0 4 5 7 0 2 
443 3 59 503 4 15 101 1531 838 5 126 189 72 6000 6 514 14 1025 10 7 1163 2470 4 6 5 21385 3 17946 17 1485 13889 3269 17 13 3402 20807 72 6957 2 	4 5 12 0 2 3 9 1 6 11 1 4 3 0 10 1 4 0 4 5 7 0 2 10 11 1 5 7 2 6 6 6 2 3 8 1 3 0 2 
443 3 91 4 4768 101 23 10460 19 3 4674 1565 6410 16 2905 6 467 1667 24 1800 4 77 47 4529 3 5121 10 1163 707 55 25 19286 46 3 4049 1121 2 	4 5 7 2 0 9 9 1 4 5 7 6 6 2 6 10 6 6 11 6 2 3 9 1 5 6 4 7 0 13 8 1 4 5 7 0 2 
443 3 91 503 4 3 142 101 779 16 2953 365 6 467 121 7 908 1753 8 3 1561 431 2 	4 5 7 0 2 5 6 9 7 2 1 6 10 6 4 5 7 0 4 5 6 0 2 
295 16 625 3804 5 160 838 24 945 8 1741 10 1607 3 2903 8 13 519 435 31 7 5686 14 72 5779 2 	6 2 6 1 11 1 6 11 0 4 0 13 1 5 6 4 5 7 0 4 5 0 4 3 0 2 
27 1561 431 10173 309 83 1546 4 6 118 3 891 8 747 363 4 114 191 239 89 2 	5 6 0 1 8 7 0 2 10 8 5 0 4 7 0 2 13 6 8 1 2 
158 29 16298 441 6 2729 3 1034 2090 8 3 1566 46 988 19 3 5674 10105 4721 8 3 1492 448 2 	14 2 1 6 10 1 5 7 0 4 5 6 13 1 4 5 7 0 0 4 5 6 0 2 
5211 40 27 142 50 5943 10 7404 19805 960 4 6 562 3 415 8 4523 189 152 2289 2 	0 2 5 6 9 1 13 8 1 6 2 10 1 5 0 13 1 4 3 0 2 
106 890 1380 47 109 95 1532 189 309 488 11106 2968 6 873 2 	5 7 0 9 8 8 1 4 8 8 7 0 10 0 2 
68 101 735 5 23 18173 2 	3 9 1 11 9 1 2 
